Error al procesar el item {}: {}Calle(id=null, codigo=7, via=CL, nombre=AARON, primerNum=1, ultimoNum=3, barrio=MANGAS VERDES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50372, via=CL, nombre=NAVAS LAS, primerNum=2, ultimoNum=60, barrio=HUELIN, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50456, via=CL, nombre=NAVIA, primerNum=1, ultimoNum=27, barrio=IND SAN ALBERTO II, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50456, via=CL, nombre=NAVIA, primerNum=2, ultimoNum=22, barrio=IND SAN ALBERTO II, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50459, via=CL, nombre=NAZARENO, primerNum=1, ultimoNum=3, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50459, via=CL, nombre=NAZARENO, primerNum=2, ultimoNum=12, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50460, via=CL, nombre=NAZARENO DEL PASO, primerNum=1, ultimoNum=1, barrio=PERCHEL NORTE, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50460, via=CL, nombre=NAZARENO DEL PASO, primerNum=2, ultimoNum=2, barrio=PERCHEL NORTE, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50463, via=PL, nombre=NAZARET, primerNum=1, ultimoNum=5, barrio=PARQUE DEL SUR, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50463, via=PL, nombre=NAZARET, primerNum=2, ultimoNum=6, barrio=PARQUE DEL SUR, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=35119, via=CL, nombre=NAZARIN, primerNum=1, ultimoNum=9, barrio=PARQ EMP SANTA CRUZ, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=35119, via=CL, nombre=NAZARIN, primerNum=2, ultimoNum=20, barrio=PARQ EMP SANTA CRUZ, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50473, via=CL, nombre=NEFTALI, primerNum=1, ultimoNum=1, barrio=POL ALAMEDA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50473, via=CL, nombre=NEFTALI, primerNum=2, ultimoNum=2, barrio=POL ALAMEDA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40936, via=CL, nombre=NEGROS LOS, primerNum=1, ultimoNum=5, barrio=EL EJIDO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40936, via=CL, nombre=NEGROS LOS, primerNum=2, ultimoNum=6, barrio=EL EJIDO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81780, via=DSMO, nombre=NEGROS LOS, primerNum=1, ultimoNum=1, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50478, via=AV, nombre=NEHEMIAS, primerNum=1, ultimoNum=7, barrio=CORTIJO DE TORRES, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50478, via=AV, nombre=NEHEMIAS, primerNum=2, ultimoNum=26, barrio=CORTIJO DE TORRES, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21866, via=PJE, nombre=NEHEMIAS, primerNum=1, ultimoNum=25, barrio=CORTIJO DE TORRES, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21866, via=PJE, nombre=NEHEMIAS, primerNum=2, ultimoNum=12, barrio=CORTIJO DE TORRES, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50484, via=CL, nombre=NEMOROSO, primerNum=1, ultimoNum=51, barrio=EL TARAJAL, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50484, via=CL, nombre=NEMOROSO, primerNum=2, ultimoNum=54, barrio=EL TARAJAL, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50495, via=CL, nombre=NENUFAR, primerNum=1, ultimoNum=1, barrio=EL LIMONERO, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50495, via=CL, nombre=NENUFAR, primerNum=3, ultimoNum=39, barrio=PERI-PT4 LOS ALMENDROS, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50495, via=CL, nombre=NENUFAR, primerNum=2, ultimoNum=40, barrio=PERI-PT4 LOS ALMENDROS, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50500, via=CL, nombre=NEPAL, primerNum=1, ultimoNum=33, barrio=PIZARRILLO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50500, via=CL, nombre=NEPAL, primerNum=2, ultimoNum=34, barrio=PIZARRILLO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50506, via=CL, nombre=NEPTUNO, primerNum=1, ultimoNum=15, barrio=ARROYO ESPA�A, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50506, via=CL, nombre=NEPTUNO, primerNum=2, ultimoNum=16, barrio=ARROYO ESPA�A, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50512, via=CL, nombre=NEREIDA, primerNum=1, ultimoNum=11, barrio=EL TARAJAL, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50512, via=CL, nombre=NEREIDA, primerNum=2, ultimoNum=14, barrio=EL TARAJAL, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40233, via=CL, nombre=NEREO, primerNum=1, ultimoNum=13, barrio=POL COM PACIFICO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40233, via=CL, nombre=NEREO, primerNum=2, ultimoNum=6, barrio=POL COM PACIFICO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50540, via=CL, nombre=NERJA, primerNum=1, ultimoNum=1, barrio=PARQ EMP SANTA TERESA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50540, via=CL, nombre=NERJA, primerNum=2, ultimoNum=24, barrio=PARQ EMP SANTA TERESA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50568, via=CL, nombre=NERVA, primerNum=1, ultimoNum=7, barrio=POL IND LOS GUINDOS, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50568, via=CL, nombre=NERVA, primerNum=2, ultimoNum=4, barrio=POL IND LOS GUINDOS, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50596, via=CL, nombre=NERVION, primerNum=1, ultimoNum=3, barrio=SAN ALBERTO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50596, via=CL, nombre=NERVION, primerNum=2, ultimoNum=30, barrio=SAN ALBERTO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50607, via=CL, nombre=NESTOR ALMENDROS, primerNum=1, ultimoNum=35, barrio=EL TEJAR, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50607, via=CL, nombre=NESTOR ALMENDROS, primerNum=2, ultimoNum=4, barrio=EL TEJAR, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50610, via=CL, nombre=NEWTON, primerNum=1, ultimoNum=31, barrio=POL IND MI MALAGA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50610, via=CL, nombre=NEWTON, primerNum=2, ultimoNum=42, barrio=POL IND MI MALAGA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50624, via=CL, nombre=NICARAGUA, primerNum=1, ultimoNum=21, barrio=CAMINO DE SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50624, via=CL, nombre=NICARAGUA, primerNum=2, ultimoNum=12, barrio=CAMINO DE SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50652, via=CL, nombre=NICASIO CALLE, primerNum=1, ultimoNum=5, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50652, via=CL, nombre=NICASIO CALLE, primerNum=2, ultimoNum=4, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50680, via=PJE, nombre=NICETO RAMIREZ, primerNum=1, ultimoNum=11, barrio=LA BRESCA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50680, via=PJE, nombre=NICETO RAMIREZ, primerNum=2, ultimoNum=12, barrio=LA BRESCA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40188, via=CL, nombre=NICOLAS GOGOL, primerNum=1, ultimoNum=15, barrio=POL IND MI MALAGA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=40188, via=CL, nombre=NICOLAS GOGOL, primerNum=2, ultimoNum=18, barrio=POL IND MI MALAGA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50711, via=CL, nombre=NICOLAS MAQUIAVELO, primerNum=1, ultimoNum=13, barrio=CORTIJO ALTO, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50711, via=CL, nombre=NICOLAS MAQUIAVELO, primerNum=2, ultimoNum=14, barrio=CORTIJO ALTO, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50736, via=CL, nombre=NICOLAS SALMERON, primerNum=1, ultimoNum=43, barrio=VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50736, via=CL, nombre=NICOLAS SALMERON, primerNum=2, ultimoNum=56, barrio=VICTORIA EUGENIA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50778, via=CL, nombre=NIEL, primerNum=1, ultimoNum=9, barrio=LOS MANCERAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50778, via=CL, nombre=NIEL, primerNum=2, ultimoNum=8, barrio=LOS MANCERAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50791, via=CL, nombre=NIGER, primerNum=1, ultimoNum=11, barrio=MAQUEDA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50791, via=CL, nombre=NIGER, primerNum=2, ultimoNum=4, barrio=MAQUEDA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50772, via=CL, nombre=NIGERIA, primerNum=1, ultimoNum=11, barrio=EL RETIRO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50772, via=CL, nombre=NIGERIA, primerNum=2, ultimoNum=12, barrio=EL RETIRO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50792, via=CL, nombre=NIJAR, primerNum=1, ultimoNum=21, barrio=LA TOSCA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50792, via=CL, nombre=NIJAR, primerNum=2, ultimoNum=16, barrio=LA TOSCA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50799, via=CL, nombre=NILO, primerNum=1, ultimoNum=7, barrio=LA CORTA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50799, via=CL, nombre=NILO, primerNum=2, ultimoNum=6, barrio=LA CORTA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50806, via=CL, nombre=NINFAS DE HENARES, primerNum=1, ultimoNum=3, barrio=SAGRADA FAMILIA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50806, via=CL, nombre=NINFAS DE HENARES, primerNum=2, ultimoNum=6, barrio=SAGRADA FAMILIA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50852, via=CL, nombre=NI�A DE ANTEQUERA, primerNum=1, ultimoNum=3, barrio=SANTA JULIA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50852, via=CL, nombre=NI�A DE ANTEQUERA, primerNum=2, ultimoNum=4, barrio=SANTA JULIA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50827, via=PL, nombre=NI�A DE LOS PEINES, primerNum=1, ultimoNum=3, barrio=HACIENDA PLATERO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50827, via=PL, nombre=NI�A DE LOS PEINES, primerNum=2, ultimoNum=2, barrio=HACIENDA PLATERO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50834, via=CL, nombre=NI�O DE GLORIA, primerNum=1, ultimoNum=13, barrio=EL TORCAL, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50834, via=CL, nombre=NI�O DE GLORIA, primerNum=2, ultimoNum=4, barrio=EL TORCAL, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50848, via=CL, nombre=NI�O DE GUEVARA, primerNum=1, ultimoNum=3, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50848, via=CL, nombre=NI�O DE GUEVARA, primerNum=2, ultimoNum=8, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50850, via=CL, nombre=NI�O DE LA PALMA, primerNum=1, ultimoNum=5, barrio=SAN ALBERTO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50850, via=CL, nombre=NI�O DE LA PALMA, primerNum=2, ultimoNum=4, barrio=SAN ALBERTO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50856, via=CL, nombre=NI�O DE VELEZ, primerNum=1, ultimoNum=3, barrio=LA ALCUBILLA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50856, via=CL, nombre=NI�O DE VELEZ, primerNum=2, ultimoNum=4, barrio=LA ALCUBILLA, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50855, via=CL, nombre=NI�O DEL MUSEO, primerNum=1, ultimoNum=5, barrio=EL TORCAL, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50855, via=CL, nombre=NI�O DEL MUSEO, primerNum=2, ultimoNum=14, barrio=EL TORCAL, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50859, via=CL, nombre=NI�O JESUS DE PRAGA, primerNum=1, ultimoNum=19, barrio=SIXTO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50859, via=CL, nombre=NI�O JESUS DE PRAGA, primerNum=2, ultimoNum=16, barrio=SIXTO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50876, via=CL, nombre=NIQUEL, primerNum=1, ultimoNum=13, barrio=SANTA ISABEL PTO TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50876, via=CL, nombre=NIQUEL, primerNum=2, ultimoNum=10, barrio=SANTA ISABEL PTO TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50883, via=PJE, nombre=NIQUEL, primerNum=1, ultimoNum=3, barrio=SANTA ISABEL PTO TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50883, via=PJE, nombre=NIQUEL, primerNum=2, ultimoNum=4, barrio=SANTA ISABEL PTO TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50904, via=CL, nombre=NISPEROS, primerNum=1, ultimoNum=15, barrio=EL TOMILLAR, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=50904, via=CL, nombre=NISPEROS, primerNum=2, ultimoNum=14, barrio=EL TOMILLAR, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=51002, via=PJE, nombre=NOBLEJAS, primerNum=1, ultimoNum=9, barrio=PERCHEL SUR, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=51002, via=PJE, nombre=NOBLEJAS, primerNum=2, ultimoNum=10, barrio=PERCHEL SUR, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=51004, via=CL, nombre=NOE, primerNum=1, ultimoNum=3, barrio=POL CTRA DE CARTAMA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=51004, via=CL, nombre=NOE, primerNum=2, ultimoNum=4, barrio=POL CTRA DE CARTAMA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=51016, via=CL, nombre=NOGALES, primerNum=1, ultimoNum=17, barrio=EL TOMILLAR, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=51016, via=CL, nombre=NOGALES, primerNum=2, ultimoNum=16, barrio=EL TOMILLAR, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
